Time,Channel A,Channel B
(ms),(mV),(V)

-47.70392544,0.26034670,-1.30142800
-47.70292544,0.26034670,-1.29852900
-47.70192544,0.26004150,-1.29852900
-47.70092544,0.26004150,-1.29852900
-47.69992544,0.26004150,-1.30142800
-47.69892544,0.26004150,-1.30142800
-47.69792544,0.26004150,-1.30142800
-47.69692544,0.26004150,-1.29852900
-47.69592544,0.25973630,-1.29852900
-47.69492544,0.25973630,-1.30142800
-47.69392544,0.25973630,-1.30142800
-47.69292544,0.25973630,-1.29852900
-47.69192544,0.25973630,-1.30142800
-47.69092544,0.25973630,-1.30142800
-47.68992544,0.25943110,-1.29578200
-47.68892544,0.25943110,-1.30142800
-47.68792544,0.25943110,-1.30142800
-47.68692544,0.25943110,-1.30142800
-47.68592544,0.25943110,-1.30142800
-47.68492544,0.25943110,-1.30142800
-47.68392544,0.25912590,-1.30142800
-47.68292544,0.25912590,-1.30142800
-47.68192544,0.25912590,-1.29852900
-47.68092544,0.25912590,-1.29852900
-47.67992544,0.25912590,-1.30142800
-47.67892544,0.25882070,-1.29852900
-47.67792544,0.25882070,-1.30142800
-47.67692544,0.25882070,-1.29852900
-47.67592544,0.25882070,-1.29852900
-47.67492544,0.25882070,-1.30142800
-47.67392544,0.25882070,-1.29852900
-47.67292544,0.25851540,-1.29852900
-47.67192544,0.25851540,-1.29852900
-47.67092544,0.25851540,-1.29852900
-47.66992544,0.25851540,-1.30142800
-47.66892544,0.25851540,-1.30142800
-47.66792544,0.25851540,-1.29852900
-47.66692544,0.25821020,-1.29578200
-47.66592544,0.25821020,-1.29288200
-47.66492544,0.25821020,-1.29852900
-47.66392544,0.25821020,-1.30142800
-47.66292544,0.25821020,-1.30142800
-47.66192544,0.25821020,-1.29852900
-47.66092544,0.25790500,-1.29852900
-47.65992544,0.25790500,-1.29578200
-47.65892544,0.25790500,-1.29852900
-47.65792544,0.25790500,-1.29852900
-47.65692544,0.25790500,-1.29852900
-47.65592544,0.25790500,-1.29852900
-47.65492544,0.25790500,-1.29852900
-47.65392544,0.25759980,-1.29852900
-47.65292544,0.25759980,-1.29852900
-47.65192544,0.25759980,-1.29852900
-47.65092544,0.25759980,-1.29578200
-47.64992544,0.25759980,-1.29852900
-47.64892544,0.25759980,-1.30142800
-47.64792544,0.25729460,-1.29852900
-47.64692544,0.25729460,-1.29852900
-47.64592544,0.25729460,-1.29578200
-47.64492544,0.25729460,-1.28998300
-47.64392544,0.25729460,-1.29578200
-47.64292544,0.25729460,-1.29852900
-47.64192544,0.25698940,-1.29852900
-47.64092544,0.25698940,-1.29852900
-47.63992544,0.25698940,-1.29852900
-47.63892544,0.25698940,-1.29852900
-47.63792544,0.25698940,-1.29852900
-47.63692544,0.25698940,-1.29852900
-47.63592544,0.25668420,-1.29578200
-47.63492544,0.25668420,-1.29852900
-47.63392544,0.25668420,-1.29852900
-47.63292544,0.25668420,-1.29578200
-47.63192544,0.25668420,-1.29852900
-47.63092544,0.25668420,-1.29578200
-47.62992544,0.25637890,-1.29578200
-47.62892544,0.25637890,-1.29578200
-47.62792544,0.25637890,-1.29852900
-47.62692544,0.25637890,-1.29852900
-47.62592544,0.25637890,-1.29578200
-47.62492544,0.25637890,-1.29578200
-47.62392544,0.25607370,-1.29578200
-47.62292544,0.25607370,-1.29578200
-47.62192544,0.25607370,-1.30722700
-47.62092544,0.25607370,-1.29852900
-47.61992544,0.25607370,-1.29578200
-47.61892544,0.25607370,-1.29578200
-47.61792544,0.25576850,-1.29852900
-47.61692544,0.25576850,-1.29578200
-47.61592544,0.25576850,-1.29852900
-47.61492544,0.25576850,-1.29852900
-47.61392544,0.25576850,-1.29578200
-47.61292544,0.25576850,-1.29852900
-47.61192544,0.25546330,-1.29852900
-47.61092544,0.25546330,-1.29852900
-47.60992544,0.25546330,-1.29852900
-47.60892544,0.25546330,-1.29578200
-47.60792544,0.25546330,-1.29578200
-47.60692544,0.25546330,-1.29852900
-47.60592544,0.25546330,-1.29852900
-47.60492544,0.25515810,-1.29852900
-47.60392544,0.25515810,-1.29852900
-47.60292544,0.25515810,-1.29852900
-47.60192544,0.25515810,-1.29578200
-47.60092544,0.25515810,-1.29852900
